ID,order_ID,station_ID,material_ID,serialNo,batchNo,installedSpec,installedAt
b29043f1-9ceb-430c-ba4c-9565a97cdbe6,c30afc32-cdcd-4a86-ab72-b3b45fa76ed8,cf1112fd-b64d-4421-a37e-f39ab81534a4,7c401197-8c6c-40bf-adf0-f13857f06b9d,SS-19898,,,2026-06-02T23:12:00Z
1421206b-4e3d-4697-94bc-fe7d91790ed8,c30afc32-cdcd-4a86-ab72-b3b45fa76ed8,8aecc241-e1a1-4935-98b2-85c0f97ce833,7fdd9b5e-abe9-468a-8a36-d4cf9e3ef98a,,KB-2024-900,,2026-06-02T23:14:00Z
51a113e0-1309-4777-b8fc-da93c88f1574,c30afc32-cdcd-4a86-ab72-b3b45fa76ed8,afba19a3-31c7-44fe-8853-5bea81b159cc,a88adc15-405d-492d-84b7-a8046a56de5b,,,,2026-06-02T23:16:00Z
79dad4c3-8b1b-4ec1-96ef-f207b60d3469,c30afc32-cdcd-4a86-ab72-b3b45fa76ed8,eff5fdc4-a844-445c-be8a-c6e769ded30d,d73647ed-2c25-4925-8ccd-ffaadc0326d7,SV-764406,,10 bar,2026-06-02T23:18:00Z
acd08b63-a5fe-4e9a-b8bd-da66b66c0b71,c30afc32-cdcd-4a86-ab72-b3b45fa76ed8,eff5fdc4-a844-445c-be8a-c6e769ded30d,0b5cb0e9-1354-41e1-98c0-b36c43bd83b3,OS-933197,,,2026-06-02T23:19:00Z
21429ef9-58d5-44e4-b07e-8cb77333d805,c30afc32-cdcd-4a86-ab72-b3b45fa76ed8,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,6f54c3fa-51ba-41d4-be3c-a2f115df7047,,,,2026-06-02T23:21:00Z
9efb9847-80e2-4603-a5c6-ae33245535fa,c30afc32-cdcd-4a86-ab72-b3b45fa76ed8,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,d59a91a9-1c1e-47bc-a8e0-4b5397545c3e,,DG-2024-500,,2026-06-02T23:22:00Z
c1371607-09a8-4c3e-9226-3913589d4b86,c30afc32-cdcd-4a86-ab72-b3b45fa76ed8,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,4c021d7e-b87e-4aa1-95ed-fce5653ded5a,AN-906233,,EU,2026-06-02T23:23:00Z
19d973bf-aca1-4615-82ef-b884d1284b4e,d2b9e90e-a0c2-4d19-9609-9810dd1e7844,4f453f4d-06f7-4d70-aa35-e196db2cf566,90194194-953b-4f62-b2b7-bfc76b8d628a,MOT-416528,,"400V/5,5kW",2026-06-02T23:27:00Z
82b871b4-fb94-4c90-8b60-56f39f1ff527,d2b9e90e-a0c2-4d19-9609-9810dd1e7844,cf1112fd-b64d-4421-a37e-f39ab81534a4,7c401197-8c6c-40bf-adf0-f13857f06b9d,SS-30837,,,2026-06-02T23:30:00Z
fe84188f-b3d5-4961-83f9-9490e895d95a,d2b9e90e-a0c2-4d19-9609-9810dd1e7844,8aecc241-e1a1-4935-98b2-85c0f97ce833,7fdd9b5e-abe9-468a-8a36-d4cf9e3ef98a,,KB-2024-900,,2026-06-02T23:32:00Z
32f3ef26-585b-4f61-ae1e-1a9871c46410,d2b9e90e-a0c2-4d19-9609-9810dd1e7844,afba19a3-31c7-44fe-8853-5bea81b159cc,a88adc15-405d-492d-84b7-a8046a56de5b,,,,2026-06-02T23:34:00Z
0a026405-6b45-448a-a523-8cc1eb145355,d2b9e90e-a0c2-4d19-9609-9810dd1e7844,eff5fdc4-a844-445c-be8a-c6e769ded30d,d73647ed-2c25-4925-8ccd-ffaadc0326d7,SV-387330,,10 bar,2026-06-02T23:36:00Z
f17cd4dd-de30-4517-8f94-5af5965b327e,d2b9e90e-a0c2-4d19-9609-9810dd1e7844,eff5fdc4-a844-445c-be8a-c6e769ded30d,0b5cb0e9-1354-41e1-98c0-b36c43bd83b3,OS-197874,,,2026-06-02T23:37:00Z
151196e9-945c-4716-b6c8-1288e54b313e,d2b9e90e-a0c2-4d19-9609-9810dd1e7844,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,6f54c3fa-51ba-41d4-be3c-a2f115df7047,,,,2026-06-02T23:39:00Z
bdff96d0-d651-41c7-83e8-949f0ffe42d2,d2b9e90e-a0c2-4d19-9609-9810dd1e7844,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,d59a91a9-1c1e-47bc-a8e0-4b5397545c3e,,DG-2024-500,,2026-06-02T23:40:00Z
f0fafd34-a118-415a-a568-0f339526c135,d2b9e90e-a0c2-4d19-9609-9810dd1e7844,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,4c021d7e-b87e-4aa1-95ed-fce5653ded5a,AN-786385,,EU,2026-06-02T23:41:00Z
991a34ac-d5c8-4d9d-8817-e8aa256f0db1,1f2bb5a4-ffa3-4c93-bf57-781a3d6342e9,4f453f4d-06f7-4d70-aa35-e196db2cf566,90194194-953b-4f62-b2b7-bfc76b8d628a,MOT-781595,,"400V/5,5kW",2026-06-02T23:45:00Z
ae11e8da-9761-4145-8e32-018686bbfc5e,1f2bb5a4-ffa3-4c93-bf57-781a3d6342e9,cf1112fd-b64d-4421-a37e-f39ab81534a4,7c401197-8c6c-40bf-adf0-f13857f06b9d,SS-31511,,,2026-06-02T23:48:00Z
ee948757-0ae2-46f2-ab64-f07cebe9adfd,1f2bb5a4-ffa3-4c93-bf57-781a3d6342e9,8aecc241-e1a1-4935-98b2-85c0f97ce833,7fdd9b5e-abe9-468a-8a36-d4cf9e3ef98a,,KB-2024-900,,2026-06-02T23:50:00Z
f6ed4333-d7a8-421a-abe5-e44bb4b6a4ec,1f2bb5a4-ffa3-4c93-bf57-781a3d6342e9,afba19a3-31c7-44fe-8853-5bea81b159cc,a88adc15-405d-492d-84b7-a8046a56de5b,,,,2026-06-02T23:52:00Z
8a08f18e-3ef5-4494-93d0-226007acc7d3,1f2bb5a4-ffa3-4c93-bf57-781a3d6342e9,eff5fdc4-a844-445c-be8a-c6e769ded30d,d73647ed-2c25-4925-8ccd-ffaadc0326d7,SV-561477,,10 bar,2026-06-02T23:54:00Z
6449159b-f2d8-4db7-a26a-0a93fb2c25e0,1f2bb5a4-ffa3-4c93-bf57-781a3d6342e9,eff5fdc4-a844-445c-be8a-c6e769ded30d,0b5cb0e9-1354-41e1-98c0-b36c43bd83b3,OS-468247,,,2026-06-02T23:55:00Z
80b75391-ac51-461a-8f81-a97b707c534f,1f2bb5a4-ffa3-4c93-bf57-781a3d6342e9,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,6f54c3fa-51ba-41d4-be3c-a2f115df7047,,,,2026-06-02T23:57:00Z
2ea0831c-183b-47a3-b2f0-f7575734aa52,1f2bb5a4-ffa3-4c93-bf57-781a3d6342e9,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,d59a91a9-1c1e-47bc-a8e0-4b5397545c3e,,DG-2024-500,,2026-06-02T23:58:00Z
9dda8055-21ce-40f2-8a8d-289d3e3e89ff,1f2bb5a4-ffa3-4c93-bf57-781a3d6342e9,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,4c021d7e-b87e-4aa1-95ed-fce5653ded5a,AN-857524,,EU,2026-06-02T23:59:00Z
417638fb-9a6a-47b0-a4ba-e02078f16198,e5552f4f-c16c-4918-b0ca-98c2d220f831,4f453f4d-06f7-4d70-aa35-e196db2cf566,90194194-953b-4f62-b2b7-bfc76b8d628a,MOT-505629,,"400V/5,5kW",2026-06-03T00:03:00Z
4e4719b5-0ea5-4d5e-8c36-c0806174992b,e5552f4f-c16c-4918-b0ca-98c2d220f831,cf1112fd-b64d-4421-a37e-f39ab81534a4,7c401197-8c6c-40bf-adf0-f13857f06b9d,SS-84498,,,2026-06-03T00:06:00Z
44683fa2-c654-4076-aa9b-971e2e855046,e5552f4f-c16c-4918-b0ca-98c2d220f831,8aecc241-e1a1-4935-98b2-85c0f97ce833,7fdd9b5e-abe9-468a-8a36-d4cf9e3ef98a,,KB-2024-900,,2026-06-03T00:08:00Z
fc6b15bb-1977-4ade-a65c-2e53e09c05ab,e5552f4f-c16c-4918-b0ca-98c2d220f831,afba19a3-31c7-44fe-8853-5bea81b159cc,a88adc15-405d-492d-84b7-a8046a56de5b,,,,2026-06-03T00:10:00Z
1069d539-f4b4-4d45-a98b-e1328727ea32,e5552f4f-c16c-4918-b0ca-98c2d220f831,eff5fdc4-a844-445c-be8a-c6e769ded30d,d73647ed-2c25-4925-8ccd-ffaadc0326d7,SV-541307,,10 bar,2026-06-03T00:12:00Z
3fc41e46-ed28-44c0-b86e-6191ebf6fdc2,e5552f4f-c16c-4918-b0ca-98c2d220f831,eff5fdc4-a844-445c-be8a-c6e769ded30d,0b5cb0e9-1354-41e1-98c0-b36c43bd83b3,OS-483162,,,2026-06-03T00:13:00Z
6207d07a-073f-4f8e-9262-5afca34d7d9a,e5552f4f-c16c-4918-b0ca-98c2d220f831,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,6f54c3fa-51ba-41d4-be3c-a2f115df7047,,,,2026-06-03T00:15:00Z
bcfd155e-38dc-4cdc-9e8f-ab29831f03ec,e5552f4f-c16c-4918-b0ca-98c2d220f831,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,d59a91a9-1c1e-47bc-a8e0-4b5397545c3e,,DG-2024-500,,2026-06-03T00:16:00Z
cfbcd57e-f37d-4b80-a6b8-2653023c9f2a,e5552f4f-c16c-4918-b0ca-98c2d220f831,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,a3514a86-f23b-4592-a652-a63a1cfc4c53,AN-672896,,US,2026-06-03T00:17:00Z
a763fd28-9e76-4b21-98f1-6366901ed151,cbd5f1aa-e6c5-4061-b2c7-4102687b134d,4f453f4d-06f7-4d70-aa35-e196db2cf566,90194194-953b-4f62-b2b7-bfc76b8d628a,MOT-113280,,"400V/5,5kW",2026-06-03T00:21:00Z
7742bd59-d63f-46b3-b001-ce25ac6ecdb6,cbd5f1aa-e6c5-4061-b2c7-4102687b134d,cf1112fd-b64d-4421-a37e-f39ab81534a4,7c401197-8c6c-40bf-adf0-f13857f06b9d,SS-27984,,,2026-06-03T00:24:00Z
357210fa-2488-4712-93a5-c3f3eb95f3ba,cbd5f1aa-e6c5-4061-b2c7-4102687b134d,8aecc241-e1a1-4935-98b2-85c0f97ce833,7fdd9b5e-abe9-468a-8a36-d4cf9e3ef98a,,KB-2024-900,,2026-06-03T00:26:00Z
74033fe4-557e-49b6-85f8-1088a86ef31c,cbd5f1aa-e6c5-4061-b2c7-4102687b134d,afba19a3-31c7-44fe-8853-5bea81b159cc,a88adc15-405d-492d-84b7-a8046a56de5b,,,,2026-06-03T00:28:00Z
6804bcd0-3460-4d98-a65b-1fd712d097b9,cbd5f1aa-e6c5-4061-b2c7-4102687b134d,eff5fdc4-a844-445c-be8a-c6e769ded30d,d73647ed-2c25-4925-8ccd-ffaadc0326d7,SV-835575,,10 bar,2026-06-03T00:30:00Z
3aa410eb-caa8-4d2e-8c01-4167ed8e4427,cbd5f1aa-e6c5-4061-b2c7-4102687b134d,eff5fdc4-a844-445c-be8a-c6e769ded30d,0b5cb0e9-1354-41e1-98c0-b36c43bd83b3,OS-111901,,,2026-06-03T00:31:00Z
c4d0498a-6780-49c5-a977-1afed2522f38,cbd5f1aa-e6c5-4061-b2c7-4102687b134d,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,6f54c3fa-51ba-41d4-be3c-a2f115df7047,,,,2026-06-03T00:33:00Z
b96bb150-7b75-4417-850e-ee4853d482bb,cbd5f1aa-e6c5-4061-b2c7-4102687b134d,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,d59a91a9-1c1e-47bc-a8e0-4b5397545c3e,,DG-2024-500,,2026-06-03T00:34:00Z
61107416-5f78-4b61-97d7-d7dabf0bd0f6,cbd5f1aa-e6c5-4061-b2c7-4102687b134d,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,4c021d7e-b87e-4aa1-95ed-fce5653ded5a,AN-271790,,EU,2026-06-03T00:35:00Z
4d92b229-78cc-44e6-8cde-b48cd158c0d6,e2fad1fe-420a-4926-b8fd-8af508d2b1fb,4f453f4d-06f7-4d70-aa35-e196db2cf566,90194194-953b-4f62-b2b7-bfc76b8d628a,MOT-876644,,"400V/5,5kW",2026-06-03T00:39:00Z
2e2e9188-af8f-44af-880d-5fe2dc8ef0dc,e2fad1fe-420a-4926-b8fd-8af508d2b1fb,cf1112fd-b64d-4421-a37e-f39ab81534a4,7c401197-8c6c-40bf-adf0-f13857f06b9d,SS-95944,,,2026-06-03T00:42:00Z
b65834d0-e741-4f48-aef4-902ca773c491,e2fad1fe-420a-4926-b8fd-8af508d2b1fb,8aecc241-e1a1-4935-98b2-85c0f97ce833,7fdd9b5e-abe9-468a-8a36-d4cf9e3ef98a,,KB-2024-900,,2026-06-03T00:44:00Z
5ed0bbbc-4e3d-423f-84ad-a059862b3492,e2fad1fe-420a-4926-b8fd-8af508d2b1fb,afba19a3-31c7-44fe-8853-5bea81b159cc,a88adc15-405d-492d-84b7-a8046a56de5b,,,,2026-06-03T00:46:00Z
05b0ec5f-86f0-4b54-bc93-cfbee5400048,e2fad1fe-420a-4926-b8fd-8af508d2b1fb,eff5fdc4-a844-445c-be8a-c6e769ded30d,d73647ed-2c25-4925-8ccd-ffaadc0326d7,SV-539740,,10 bar,2026-06-03T00:48:00Z
67727a75-a970-4ff4-87e9-4d9c30b52e0a,e2fad1fe-420a-4926-b8fd-8af508d2b1fb,eff5fdc4-a844-445c-be8a-c6e769ded30d,0b5cb0e9-1354-41e1-98c0-b36c43bd83b3,OS-335421,,,2026-06-03T00:49:00Z
85c29e72-2b0c-4418-9dab-ce3b2c55b25e,e2fad1fe-420a-4926-b8fd-8af508d2b1fb,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,6f54c3fa-51ba-41d4-be3c-a2f115df7047,,,,2026-06-03T00:51:00Z
a9ba0d84-7e5d-4d69-ad9e-68471f4f17cc,e2fad1fe-420a-4926-b8fd-8af508d2b1fb,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,d59a91a9-1c1e-47bc-a8e0-4b5397545c3e,,DG-2024-500,,2026-06-03T00:52:00Z
b16dfec2-1beb-41b8-9c1a-5fef64a61e47,e2fad1fe-420a-4926-b8fd-8af508d2b1fb,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,4c021d7e-b87e-4aa1-95ed-fce5653ded5a,AN-437433,,EU,2026-06-03T00:53:00Z
3d3cc2fb-c91b-46da-9a5d-846c0d52b3af,d45f01dd-4db0-4c7f-9d37-bda13dc8dd03,4f453f4d-06f7-4d70-aa35-e196db2cf566,90194194-953b-4f62-b2b7-bfc76b8d628a,MOT-895794,,"400V/5,5kW",2026-06-03T00:57:00Z
4eb3c7d7-365f-414b-9184-9b8e25b2e95c,d45f01dd-4db0-4c7f-9d37-bda13dc8dd03,cf1112fd-b64d-4421-a37e-f39ab81534a4,7c401197-8c6c-40bf-adf0-f13857f06b9d,SS-96154,,,2026-06-03T01:00:00Z
14e9ed08-ee3a-4e5e-b282-01b7d086fbf3,d45f01dd-4db0-4c7f-9d37-bda13dc8dd03,8aecc241-e1a1-4935-98b2-85c0f97ce833,7fdd9b5e-abe9-468a-8a36-d4cf9e3ef98a,,KB-2024-900,,2026-06-03T01:02:00Z
73d7337a-b8bb-49f5-b3c6-3322b72c9805,d45f01dd-4db0-4c7f-9d37-bda13dc8dd03,afba19a3-31c7-44fe-8853-5bea81b159cc,a88adc15-405d-492d-84b7-a8046a56de5b,,,,2026-06-03T01:04:00Z
340af638-6fd8-4e1a-90db-f03ff916a5dc,d45f01dd-4db0-4c7f-9d37-bda13dc8dd03,eff5fdc4-a844-445c-be8a-c6e769ded30d,d73647ed-2c25-4925-8ccd-ffaadc0326d7,SV-494552,,10 bar,2026-06-03T01:06:00Z
b1c6feaf-e555-46ca-a42f-d94faaba0745,d45f01dd-4db0-4c7f-9d37-bda13dc8dd03,eff5fdc4-a844-445c-be8a-c6e769ded30d,0b5cb0e9-1354-41e1-98c0-b36c43bd83b3,OS-990247,,,2026-06-03T01:07:00Z
2c1d76ae-e361-451d-8328-c8864fffaf40,d45f01dd-4db0-4c7f-9d37-bda13dc8dd03,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,6f54c3fa-51ba-41d4-be3c-a2f115df7047,,,,2026-06-03T01:09:00Z
fd1a2366-dc24-4a81-ba04-2f6fe15c1e25,d45f01dd-4db0-4c7f-9d37-bda13dc8dd03,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,d59a91a9-1c1e-47bc-a8e0-4b5397545c3e,,DG-2024-500,,2026-06-03T01:10:00Z
33934063-6d77-4fa4-b78f-81909441b7ea,d45f01dd-4db0-4c7f-9d37-bda13dc8dd03,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,4c021d7e-b87e-4aa1-95ed-fce5653ded5a,AN-873935,,EU,2026-06-03T01:11:00Z
78ef758e-074b-4e16-883f-e1904615d290,ec4ba183-fa1e-45c4-b7b0-e53c2e891d61,4f453f4d-06f7-4d70-aa35-e196db2cf566,90194194-953b-4f62-b2b7-bfc76b8d628a,MOT-573869,,"400V/5,5kW",2026-06-03T01:15:00Z
2e9048e4-9193-4143-a08b-1cbc6ffec48d,ec4ba183-fa1e-45c4-b7b0-e53c2e891d61,cf1112fd-b64d-4421-a37e-f39ab81534a4,7c401197-8c6c-40bf-adf0-f13857f06b9d,SS-50410,,,2026-06-03T01:18:00Z
711b80f2-2ad9-4075-9d70-b95053779557,ec4ba183-fa1e-45c4-b7b0-e53c2e891d61,8aecc241-e1a1-4935-98b2-85c0f97ce833,7fdd9b5e-abe9-468a-8a36-d4cf9e3ef98a,,KB-2024-900,,2026-06-03T01:20:00Z
4a42dc66-710b-43dc-a836-fb2fff57ce89,ec4ba183-fa1e-45c4-b7b0-e53c2e891d61,afba19a3-31c7-44fe-8853-5bea81b159cc,a88adc15-405d-492d-84b7-a8046a56de5b,,,,2026-06-03T01:22:00Z
49925f96-0641-48de-ae06-cfa039ed344a,ec4ba183-fa1e-45c4-b7b0-e53c2e891d61,eff5fdc4-a844-445c-be8a-c6e769ded30d,d73647ed-2c25-4925-8ccd-ffaadc0326d7,SV-585854,,10 bar,2026-06-03T01:24:00Z
954dfb67-8266-484f-8667-ded87e0980e6,ec4ba183-fa1e-45c4-b7b0-e53c2e891d61,eff5fdc4-a844-445c-be8a-c6e769ded30d,0b5cb0e9-1354-41e1-98c0-b36c43bd83b3,OS-377880,,,2026-06-03T01:25:00Z
3cc97f40-5759-4269-aa44-6c34d9c7d54e,ec4ba183-fa1e-45c4-b7b0-e53c2e891d61,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,6f54c3fa-51ba-41d4-be3c-a2f115df7047,,,,2026-06-03T01:27:00Z
b9300f92-caea-445a-89fd-890476cc11e0,ec4ba183-fa1e-45c4-b7b0-e53c2e891d61,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,d59a91a9-1c1e-47bc-a8e0-4b5397545c3e,,DG-2024-417,,2026-06-03T01:28:00Z
3fa7c28a-f67f-42b6-984b-179a05d1e29b,ec4ba183-fa1e-45c4-b7b0-e53c2e891d61,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,a3514a86-f23b-4592-a652-a63a1cfc4c53,AN-993892,,US,2026-06-03T01:29:00Z
1fd5a809-b498-4122-b214-fe9aab932fe4,1245651e-ef9a-4d04-ba83-ea3dd69bde2b,4f453f4d-06f7-4d70-aa35-e196db2cf566,90194194-953b-4f62-b2b7-bfc76b8d628a,MOT-196446,,"400V/5,5kW",2026-06-03T01:33:00Z
2fc95a41-741b-4572-957a-acf005938d3d,1245651e-ef9a-4d04-ba83-ea3dd69bde2b,cf1112fd-b64d-4421-a37e-f39ab81534a4,7c401197-8c6c-40bf-adf0-f13857f06b9d,SS-53456,,,2026-06-03T01:36:00Z
80c8a580-507b-4a8f-a67f-840c4062264c,1245651e-ef9a-4d04-ba83-ea3dd69bde2b,8aecc241-e1a1-4935-98b2-85c0f97ce833,7fdd9b5e-abe9-468a-8a36-d4cf9e3ef98a,,KB-2024-900,,2026-06-03T01:38:00Z
450a57ee-85ee-4d28-8c1a-a66ed75c58f4,1245651e-ef9a-4d04-ba83-ea3dd69bde2b,afba19a3-31c7-44fe-8853-5bea81b159cc,a88adc15-405d-492d-84b7-a8046a56de5b,,,,2026-06-03T01:40:00Z
d0873cae-f2d9-4e22-aaa0-e41dd1daa1be,1245651e-ef9a-4d04-ba83-ea3dd69bde2b,eff5fdc4-a844-445c-be8a-c6e769ded30d,d73647ed-2c25-4925-8ccd-ffaadc0326d7,SV-228479,,10 bar,2026-06-03T01:42:00Z
051a861a-64e5-4538-94fd-68aa63e9b912,1245651e-ef9a-4d04-ba83-ea3dd69bde2b,eff5fdc4-a844-445c-be8a-c6e769ded30d,0b5cb0e9-1354-41e1-98c0-b36c43bd83b3,OS-144770,,,2026-06-03T01:43:00Z
08447514-27d1-4d3c-986b-ab7e26a50ccb,1245651e-ef9a-4d04-ba83-ea3dd69bde2b,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,6f54c3fa-51ba-41d4-be3c-a2f115df7047,,,,2026-06-03T01:45:00Z
480c3ec5-d4b1-4292-9311-d007b026ac8d,1245651e-ef9a-4d04-ba83-ea3dd69bde2b,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,d59a91a9-1c1e-47bc-a8e0-4b5397545c3e,,DG-2024-500,,2026-06-03T01:46:00Z
f5d02403-a23e-40eb-bdf4-ae3e2659b926,1245651e-ef9a-4d04-ba83-ea3dd69bde2b,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,4c021d7e-b87e-4aa1-95ed-fce5653ded5a,AN-583388,,EU,2026-06-03T01:47:00Z
472d0037-672b-417d-86dd-df845a271c7d,d98ebe6c-28d0-47ca-87e5-e20ccba8a1d1,4f453f4d-06f7-4d70-aa35-e196db2cf566,90194194-953b-4f62-b2b7-bfc76b8d628a,MOT-950069,,"400V/5,5kW",2026-06-03T01:51:00Z
7b34bb68-78ce-48fb-8309-cabb4869ef35,d98ebe6c-28d0-47ca-87e5-e20ccba8a1d1,cf1112fd-b64d-4421-a37e-f39ab81534a4,7c401197-8c6c-40bf-adf0-f13857f06b9d,SS-46822,,,2026-06-03T01:54:00Z
7e558e1f-c744-43ac-a734-b609c13871fc,d98ebe6c-28d0-47ca-87e5-e20ccba8a1d1,8aecc241-e1a1-4935-98b2-85c0f97ce833,7fdd9b5e-abe9-468a-8a36-d4cf9e3ef98a,,KB-2024-900,,2026-06-03T01:56:00Z
585aa8f0-40c1-4fc4-8ce0-ce549df3cac4,d98ebe6c-28d0-47ca-87e5-e20ccba8a1d1,afba19a3-31c7-44fe-8853-5bea81b159cc,a88adc15-405d-492d-84b7-a8046a56de5b,,,,2026-06-03T01:58:00Z
8c5dd6f6-37ca-4c38-a615-03ac87b39d2f,d98ebe6c-28d0-47ca-87e5-e20ccba8a1d1,eff5fdc4-a844-445c-be8a-c6e769ded30d,d73647ed-2c25-4925-8ccd-ffaadc0326d7,SV-161437,,10 bar,2026-06-03T02:00:00Z
d321fb4d-eb2e-40c4-9dbc-ee8745722da6,d98ebe6c-28d0-47ca-87e5-e20ccba8a1d1,eff5fdc4-a844-445c-be8a-c6e769ded30d,0b5cb0e9-1354-41e1-98c0-b36c43bd83b3,OS-947935,,,2026-06-03T02:01:00Z
20d6f02c-09aa-421a-87d1-4b865442d838,d98ebe6c-28d0-47ca-87e5-e20ccba8a1d1,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,6f54c3fa-51ba-41d4-be3c-a2f115df7047,,,,2026-06-03T02:03:00Z
abab826b-c528-4f1c-af14-180408e0fa48,d98ebe6c-28d0-47ca-87e5-e20ccba8a1d1,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,d59a91a9-1c1e-47bc-a8e0-4b5397545c3e,,DG-2024-500,,2026-06-03T02:04:00Z
e4f5d639-4410-4688-aab7-9e27d12e6540,d98ebe6c-28d0-47ca-87e5-e20ccba8a1d1,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,4c021d7e-b87e-4aa1-95ed-fce5653ded5a,AN-594596,,EU,2026-06-03T02:05:00Z
95c3b770-e55c-4d78-886e-15f75cdacaf2,1343d9db-6c07-48c0-b8d1-20ae1360ac7e,4f453f4d-06f7-4d70-aa35-e196db2cf566,90194194-953b-4f62-b2b7-bfc76b8d628a,MOT-743966,,"400V/5,5kW",2026-06-03T02:09:00Z
69753dcd-d01a-4fa9-9f28-c2a44da89ee4,1343d9db-6c07-48c0-b8d1-20ae1360ac7e,cf1112fd-b64d-4421-a37e-f39ab81534a4,7c401197-8c6c-40bf-adf0-f13857f06b9d,SS-36406,,,2026-06-03T02:12:00Z
efff8f3b-0f1c-4847-bf83-d1dabccacf4a,1343d9db-6c07-48c0-b8d1-20ae1360ac7e,8aecc241-e1a1-4935-98b2-85c0f97ce833,7fdd9b5e-abe9-468a-8a36-d4cf9e3ef98a,,KB-2024-900,,2026-06-03T02:14:00Z
093af607-298c-4cf6-8648-c878cd9593fa,1343d9db-6c07-48c0-b8d1-20ae1360ac7e,afba19a3-31c7-44fe-8853-5bea81b159cc,a88adc15-405d-492d-84b7-a8046a56de5b,,,,2026-06-03T02:16:00Z
ed036869-5832-4d72-b3f9-46da27796d31,1343d9db-6c07-48c0-b8d1-20ae1360ac7e,eff5fdc4-a844-445c-be8a-c6e769ded30d,d73647ed-2c25-4925-8ccd-ffaadc0326d7,SV-945619,,10 bar,2026-06-03T02:18:00Z
0a1200c9-af40-4bcc-82e8-06505ca3fca8,1343d9db-6c07-48c0-b8d1-20ae1360ac7e,eff5fdc4-a844-445c-be8a-c6e769ded30d,0b5cb0e9-1354-41e1-98c0-b36c43bd83b3,OS-236828,,,2026-06-03T02:19:00Z
2a4f8f2c-c2b3-4e1e-b27c-e9a363f016ef,1343d9db-6c07-48c0-b8d1-20ae1360ac7e,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,6f54c3fa-51ba-41d4-be3c-a2f115df7047,,,,2026-06-03T02:21:00Z
c68deb41-af3d-4c45-b45a-7e63bef935fb,1343d9db-6c07-48c0-b8d1-20ae1360ac7e,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,d59a91a9-1c1e-47bc-a8e0-4b5397545c3e,,DG-2024-500,,2026-06-03T02:22:00Z
6aab8602-9a4e-4e06-90bb-e9b901b2692d,1343d9db-6c07-48c0-b8d1-20ae1360ac7e,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,4c021d7e-b87e-4aa1-95ed-fce5653ded5a,AN-457311,,EU,2026-06-03T02:23:00Z
6e0afcf7-c130-4fa3-a242-b3c3139770fd,090b443b-a0cc-4db9-8e66-b4a04e0f21e9,4f453f4d-06f7-4d70-aa35-e196db2cf566,90194194-953b-4f62-b2b7-bfc76b8d628a,MOT-693022,,"400V/5,5kW",2026-06-03T02:27:00Z
c5a547d7-be05-4fc6-80e5-235c0b533364,090b443b-a0cc-4db9-8e66-b4a04e0f21e9,cf1112fd-b64d-4421-a37e-f39ab81534a4,7c401197-8c6c-40bf-adf0-f13857f06b9d,SS-23645,,,2026-06-03T02:30:00Z
1737497c-2e16-439f-8bc2-ae8599ed8078,090b443b-a0cc-4db9-8e66-b4a04e0f21e9,8aecc241-e1a1-4935-98b2-85c0f97ce833,7fdd9b5e-abe9-468a-8a36-d4cf9e3ef98a,,KB-2024-900,,2026-06-03T02:32:00Z
f5e9f9c8-3a83-402e-8c28-4a3875e4fa0b,090b443b-a0cc-4db9-8e66-b4a04e0f21e9,afba19a3-31c7-44fe-8853-5bea81b159cc,a88adc15-405d-492d-84b7-a8046a56de5b,,,,2026-06-03T02:34:00Z
